嘉定西 嘉宝梦之湾 就读中科院 满五唯一 房东改成两房了,239万,35571元/m²,1室2厅,67m²,低层(共11层),张文,嘉宝梦之湾(公寓)       嘉定-菊园新区-平城路2055弄,近地铁,配套成熟,低密度
当毛坯卖两房满五唯一税少临13号线毗邻万达广场华泰中心,315万,43204元/m²,2室2厅,72m²,中层(共7层),邓陈娟,金沙缘圆宝邸       嘉定-江桥-金园一路1359弄1-69号,近地铁,交通便利,繁华地段
南北通两房 自带40平米大花园 看房方便 价格可谈！,315万,35393元/m²,2室2厅,89m²,低层(共27层),黄二锐,盘古天地(东区)       嘉定-嘉定新城-云屏路1188弄,近地铁,配套成熟,品质小区
婚房装修送车位，税费各付，刚需首 选，首付五成可谈30万,398万,44474元/m²,3室2厅,89m²,中层(共18层),谢飞,中建溪岸澜庭       嘉定-南翔-德园路1259弄,近地铁,配套成熟,品质小区
房东急售，龙湖郦城，嘉定新城地铁口，万达旁，南北通，双阳台,350万,36082元/m²,2室2厅,97m²,低层(共32层),王月,龙湖郦城(188弄)       嘉定-嘉定新城-云屏路188弄,近地铁,繁华地段,品质小区
本周必卖，翔和毛坯2房，近地铁，从未入住过， 一手动迁税少,258万,37069元/m²,2室2厅,69m²,高层(共18层),方笑银,翔和雅苑(三区)       嘉定-南翔-德园路1500弄
国企物业 品质小区 配套成熟 满五唯一 送车位 诚心出售,260万,31034元/m²,2室2厅,83m²,中层(共25层),丁昌伟,保利家园(南区)       嘉定-嘉定新城-高台路353弄,近地铁,近学校,素质住户
11号线800米，精装对口嘉一附小，看房子方便,190万,29231元/m²,2室1厅,65m²,高层(共6层),周玉娟,"桃园小区       嘉定-嘉定老城-城中路203弄,城中路213弄,温宿路72弄"
嘉定新城核心地段稀有110平精装三房，对口德富路中小学，急,340万,36904元/m²,3室2厅,92m²,中层(共20层),张荣标,保利星海屿筑(南区)       嘉定-嘉定新城-高台路533弄,安全性高,繁华地段,品质小区
新上房源 真实在售 随时可看 值得关注 诚意售 价格可谈,228万,38000元/m²,2室1厅,60m²,低层(共6层),李仲,新郁社区       嘉定-丰庄-丰庄北路151弄,近地铁,配套成熟,品质小区
真心急卖置换 南北两房 配套齐全 诚意卖房 价格可谈,164万,23693元/m²,2室1厅,69m²,高层(共6层),冯少安,南苑七村       嘉定-嘉定老城-福海路281弄,南北通透,采光好,房型正
三湘叠加别墅 满两年 次新房 小区品质佳 看房随时,950万,49351元/m²,4室2厅,192m²,共5层,董亚超,三湘海尚名邸       嘉定-南翔新城-宝翔路188弄,南北通透,靠近花园,中国风
品质商品房，周边配套齐全！,330万,38860元/m²,2室2厅,84m²,低层(共18层),马龙,盐湖新居       嘉定-江桥-曹安公路2831弄,近学校
湖畔天下丨板式南北通户型丨精装高区丨俯瞰菁英湖丨接受置换急,390万,34821元/m²,3室2厅,112m²,高层(共18层),石晨,"湖畔天下(公寓)       嘉定-南翔新城-瑞林路800弄,瑞林路1280弄",近地铁,配套成熟,素质住户
秋霞公寓 高品质普小學區 精装大两房 230万到价签字,230万,30667元/m²,2室1厅,75m²,高层(共6层),陆乾峰,秋霞公寓       嘉定-嘉定老城-东大街250弄
合景峰汇 不限购 采光好 近宝龙广场 周边设施配套齐全,88万,19556元/m²,2室2厅,45m²,中层(共20层),李林,合景峰汇       嘉定-嘉定新城-天祝路555弄,近地铁,配套成熟,品质小区
顶楼复式 简装 白银路轨交500米步行到 品质好 总高7层,550万,38875元/m²,4室2厅,141m²,高层(共7层),张荣标,新城香溢璟庭(一期)       嘉定-嘉定新城-依玛路389弄,独立电梯,配套成熟,安全性高
李园二村，近嘉定北站，地理位置好。精装修，可拎包入住,268万,27420元/m²,3室1厅,97m²,中层(共7层),王浩男,"李园二村(西区)       嘉定-嘉定老城-李园二村21-32号,博乐路252弄4-15号",近地铁,近学校,两房朝南
李园一村，对口普小，满五税少，房东诚心出售,145万,31399元/m²,1室1厅,46m²,低层(共6层),邵海涛,"李园一村       嘉定-嘉定老城-金沙路331弄,李园一村",近地铁,安全性高,品质小区
11号线嘉定西 高层景观区 豪华装修家具家电全部送 满两年,270万,30201元/m²,3室2厅,89m²,高层(共18层),冯少安,合景叠翠峰二期(馨园)       嘉定-菊园新区-秋竹路655弄,近地铁,南北通透,卫浴全明
嘉定西地铁口精装复试两房 中高楼层采光好 2房2卫看房方便,80万,20000元/m²,2室1厅,40m²,高层(共11层),付小平,魔方社区       嘉定-嘉定老城-民悦街11弄,近地铁,配套成熟,交通便利
新小区高区南北通两房钥匙房位置安静诚意卖价钱可谈近13号线,270万,34839元/m²,2室2厅,77m²,高层(共15层),华云燕,绿地新江桥城(西区)       嘉定-江桥-金耀南路299弄,新房房源,采光好,近地铁
湖畔联排，地铁口，精装修，满两年，看房随时,960万,48731元/m²,4室2厅,197m²,共3层,董亚超,"湖畔天下(别墅)       嘉定-南翔新城-瑞林路1280弄,瑞林路800弄,芳林路1357弄",联排别墅,中国风,近地铁
实拍图片 近地铁嘉定北 对口城中路小学 底楼送双南天井,185万,27736元/m²,2室2厅,66m²,低层(共6层),王东梅,梅园新村       嘉定-菊园新区-梅园路300弄,新房房源
嘉定北精装修三房，楼间距宽采光没影响，带花园看房随时方便,210万,24726元/m²,3室2厅,84m²,低层(共18层),周玉娟,首创旭辉城(公寓)       嘉定-嘉定北-汇源路518弄,近地铁,配套成熟,素质住户
11号线旁 带产权车位 开发商精装修家具家电全部送 满两年,270万,30201元/m²,3室2厅,89m²,高层(共18层),冯少安,合景叠翠峰二期(馨园)       嘉定-菊园新区-秋竹路655弄,近地铁,南北通透,卫浴全明
嘉定老城，电梯小两房，对口城中路小学，全新装修,146万,28746元/m²,2室,50m²,高层(共16层),周玉娟,高层小区       嘉定-嘉定老城-清河路100弄,近地铁,配套成熟,安全性高
太屋实拍 华润景观两房 全屋自带地暖空调 靠近印象城 满两,389万,45759元/m²,2室2厅,85m²,高层(共18层),谭书均,华润中央公园(二期)       嘉定-南翔新城-陈翔公路1588弄,配套成熟,繁华地段,品质小区
人生首套的醉佳选择 满五唯一，精装修 自住保养的非常好,198万,43288元/m²,1室1厅,45m²,高层(共6层),杨有权,丰庄十四街坊       嘉定-丰庄-丰庄西路551弄,近地铁,配套成熟,品质小区
安亭小学*房，带电梯且业主去年重新装修，家电家具都是新的,260万,26840元/m²,2室2厅,96m²,中层(共9层),赵立盼,澳丽映象嘉园       嘉定-安亭-新源路1025弄1-60号,双阳台,配套成熟,交通便利
地铁14号沿线，*房，靠三甲医院！,285万,34354元/m²,2室2厅,82m²,中层(共18层),马龙,天禧嘉苑(西区)       嘉定-江桥-卧龙路333弄
"急售 近地铁的小区,精装修,小区品质好,中科院,生活配套好",240万,28305元/m²,2室2厅,84m²,低层(共27层),冯少安,新城悠活城(东区)       嘉定-菊园新区-红石路333弄,近地铁,配套成熟,次新小区
嘉定新城紫气东来公园旁 精装修三房 满五唯一 随时看房！,305万,34135元/m²,3室2厅,89m²,低层(共24层),黄二锐,盘古天地(西区)       嘉定-嘉定新城-云屏路1199弄,安全性高,繁华地段,品质小区
精装修小三房，带车位，业主自住,400万,44823元/m²,3室2厅,89m²,中层(共18层),方笑银,中建溪岸澜庭       嘉定-南翔-德园路1259弄
距离11近，经典户型，南北通透，全明奢阔格局，自住精装.,275万,30005元/m²,2室2厅,91m²,低层(共18层),冯少安,新城悠活城(东区)       嘉定-菊园新区-红石路333弄,南北通透,厅带阳台,近地铁
中科院 北水湾幼儿园门口嘉定西地铁口 低 价买精装三房,280万,30614元/m²,3室2厅,91m²,低层(共16层),冯少安,合景叠翠峰二期(馨园)       嘉定-菊园新区-秋竹路655弄,近地铁,拎包入住,配套成熟
到徐家汇上海市区直达地铁 嘉宝品质小区9楼采光好靠近别墅,335万,34138元/m²,3室2厅,98m²,高层(共11层),陈玉文,嘉宝梦之湾(公寓)       嘉定-菊园新区-平城路2055弄,近地铁,环境优美,次新小区
边套精装附送产权车位，小面积装修15万全送看房随时复式,115万,33391元/m²,2室2厅,34m²,低层(共9层),韩连杰,MAX未来       嘉定-江桥-嘉涌路99弄,新房房源,复式房,近地铁
"外冈新苑2楼，精装修，南北大2房,满五唯一！",190万,20327元/m²,2室2厅,93m²,共5层,贾坤宇,外冈新苑(北区)       嘉定-外冈-恒飞路488弄,拎包入住,繁华地段,低密度
阳光清风随时造访生活 南北高性价比景观入户露台,330万,35800元/m²,2室2厅,92m²,低层(共18层),张荣标,保利星海屿筑(南区)       嘉定-嘉定新城-高台路533弄,配套成熟,素质住户,品质小区
外冈佳苑2楼，精装修 1房1厅，小套，河景房,135万,22819元/m²,1室1厅,59m²,低层(共18层),贾坤宇,外冈佳苑(西区)       嘉定-外冈-中泉路129弄,新房房源
售后公房 ，一个点个税，看房基本随，提前约我，可以看房,300万,40683元/m²,2室1厅,73m²,高层(共6层),杨有权,丰庄十四街坊       嘉定-丰庄-丰庄西路551弄,近地铁
VR全景实拍 送产权车位 南北板式三房 小区中心位置 急售,598万,46876元/m²,3室2厅,127m²,高层(共17层),江旭东,格林公馆       嘉定-南翔新城-芳林路951弄,近地铁
南苑新世纪，大三房，南北通透，满五年唯一，随时好看房！,300万,23708元/m²,3室2厅,126m²,高层(共6层),郄伦平,南苑新世纪公寓       嘉定-嘉定老城-裕民路388弄,次新小区,交通便利,品质小区
嘉定地铁口 房东新装修 周边配套很成熟 吃喝玩乐一体化 。,265万,30929元/m²,2室2厅,85m²,低层(共18层),魏帅宇,旭辉华庭       嘉定-嘉定新城-高台路1333弄,近地铁
前排沿河视野好，高区景观房，一手动迁税费少，首付五成价格好谈,175万,32270元/m²,1室1厅,54m²,高层(共18层),刘忠波,翔和雅苑(三区)       嘉定-南翔-德园路1500弄,新房房源,近地铁,配套成熟
一手动迁房，高区景观房，业主主动降价30万，房型正气接受置换,230万,32643元/m²,2室1厅,70m²,高层(共26层),刘忠波,翔和雅苑(三区)       嘉定-南翔-德园路1500弄,新房房源,近地铁,配套成熟
高区景观房，小区中心位置，采光好，视野开阔，一手动迁税费少！,165万,30426元/m²,1室1厅,54m²,高层(共18层),刘忠波,翔和雅苑(三区)       嘉定-南翔-德园路1500弄,新房房源,近地铁,配套成熟
新城地铁别墅，随时看！欧式园林，法式华宅！核心地段花园露台！,500万,33333元/m²,4室3厅,150m²,共3层,刘鑫,绿地天呈       嘉定-菊园新区-嘉唐公路169弄,带花园,环境优美,交通便利
|13号线地铁口|周边大润发|新世界休闲生活广场|配套齐全|,122万,24832元/m²,2室1厅,49m²,中层(共6层),王欣,江桥新苑       嘉定-江桥-曹安公路2019弄,送车位,近地铁,配套成熟
双轨交界，毗邻梅川路商业街，景观楼层，全明户型，实房实价，急,228万,34286元/m²,2室1厅,66m²,高层(共6层),周云,丰庄四村       嘉定-丰庄-丰庄北路480弄,近地铁
马陆（11号线口）精装南北两房（未住过）繁华地区，换房急售！,235万,31126元/m²,2室2厅,75m²,中层(共18层),万嘉锋,恒大御景湾       嘉定-嘉定新城-育英南街55弄,近地铁,新房房源
嘉定新城（11号线口）不限购！精装挑高5米loft低于市场价,75万,18072元/m²,2室1厅,41m²,中层(共11层),万嘉锋,合景峰汇       嘉定-嘉定新城-天祝路555弄,近地铁,新房房源,安全性高
一手动迁，无税费，南北通透，次新小区环境好，前后无遮挡采光棒,260万,29636元/m²,2室2厅,87m²,中层(共18层),朱言杰,嘉怡坊       嘉定-江桥-海蓝路98弄,新房房源,近地铁,素质住户
近11号线 满二少税 精装小三房 业主诚意出售 保养好 急售,348万,38970元/m²,3室2厅,89m²,中层(共18层),刘金宣,中建溪岸澜庭       嘉定-南翔-德园路1259弄,拎包入住,配套成熟,品质小区
11号线地铁站 不限购 南北通面积153大平层255万，急售,245万,15705元/m²,4室2厅,156m²,高层(共22层),路秋花,新城香溢都荟(商住楼)       嘉定-嘉定老城-回城南路930弄,新房房源,交通便利,安全性高
11号线嘉定新城 不限购 无需社保 通燃气的酒店公寓  诚售,80万,17021元/m²,2室1厅,47m²,中层(共19层),叶联海,东方慧谷       嘉定-马陆-宝安公路2999号,近地铁,配套成熟,繁华地段
嘉峰汇，南翔地铁十番钟，带煤气，精装两房，诚意出售,158万,22899元/m²,2室2厅,69m²,低层(共18层),石晨,嘉峰汇财富广场       嘉定-南翔-槎溪路833弄
一梯两户，开发商装修，还不错哦，顶楼复式，随时可看，有钥匙,325万,26286元/m²,3室1厅,123m²,高层(共6层),王涛,万科柏林映像       嘉定-安亭-安勇路20弄
260万  只卖一周  先到先得,260万,31034元/m²,2室2厅,83m²,低层(共26层),许成,保利家园(南区)       嘉定-嘉定新城-高台路353弄,近地铁,近学校,安全性高
好房急售，嘉定北复试两房业主自己装修 现在降价急售看房方便,80万,14286元/m²,3室2厅,56m²,中层(共18层),付小平,嘉隆国际       嘉定-嘉定北-胜辛北路1888弄,配套成熟,交通便利,繁华地段
嘉定老城，李园二村，对口嘉一附小，交通便利，房东诚售看房随,185万,24432元/m²,3室1厅,75m²,高层(共6层),王浩男,"李园二村(西区)       嘉定-嘉定老城-李园二村21-32号,博乐路252弄4-15号",近地铁,近学校,两房朝南
一手动迁税费少，高区景观房，低于市场价20万急抛，看房钥匙,158万,29363元/m²,1室1厅,53m²,低层(共11层),刘忠波,翔和雅苑(三区)       嘉定-南翔-德园路1500弄,新房房源,近地铁,配套成熟
低首付13万丨通煤气丨送18平丨全新家电丶家具相送丨配套完善,50万,10638元/m²,2室2厅,47m²,中层(共18层),彭传凤,V6时代       嘉定-安亭-新源路155弄16号,新房房源,配套成熟,繁华地段
小区边套全明户型，四房三厅两卫，采光好，看房随时有钥匙,415.5万,26465元/m²,4室3厅,157m²,共4层,张岩,爱丽舍花园(别墅)       嘉定-嘉定老城-叶城路505弄,配套成熟,繁华地段,品质小区
新出笋盘，高区，豪华装修30万，房型稍有改动，由此变成全明。,271万,32105元/m²,2室2厅,84m²,高层(共15层),卢董事,绿地新江桥城(南区)       嘉定-江桥-金耀南路80弄,近地铁,配套成熟,次新小区
急卖 菊园实验校学，一房一厅，业主自住精装 看房方便,185万,33036元/m²,1室2厅,56m²,中层(共18层),冯少安,保利海上五月花(公寓)       嘉定-菊园新区-永靖路898弄,全南户型,采光好,房型正
丰庄产权 繁华都市 不靠马路位置安静 中间3楼 订好房子急售,231万,35316元/m²,2室1厅,65m²,中层(共6层),徐新,金沙社区       嘉定-丰庄-丰庄西路433弄,近地铁,配套成熟,繁华地段
地铁两百米 朝南阳光两房拎包入住 月租五千可包租低总价近市区,92万,30667元/m²,2室1厅,30m²,中层(共13层),姚拓,"骏丰玲珑坊       嘉定-嘉定新城-康年路208弄,康年路209弄",近地铁,配套成熟,交通便利
11号线嘉定西旁 一梯两户 开发商装修 满两年 业主置换急卖,265万,29729元/m²,3室2厅,89m²,中层(共28层),冯少安,万科金色领域(西区)       嘉定-菊园新区-秋竹路801弄1-48号,近地铁,南北通透,卫浴全明
南苑正六村 精装两房 房东别处房子已买好诚心出售，随时看房。,170万,23326元/m²,2室2厅,72m²,高层(共6层),邵海涛,"民乐社区南苑六村       嘉定-嘉定老城-裕民路265弄1-10号,福海路201弄,南苑六村",两房朝南,交通便利,繁华地段
"轨交嘉闵线,到站即到家,精装三房,超大面宽,包税，看房有钥匙",321万,27913元/m²,3室2厅,115m²,中层(共14层),张敬峰,禹洲丁香里       嘉定-曹王-树屏东路599弄,新房房源,配套成熟,环境优美
嘉定江桥  赠送20平 通燃气 拎包入住 产证齐全 降价出售,55万,13750元/m²,3室2厅,40m²,高层(共14层),彭传凤,"永和生活广场       嘉定-江桥-靖远路715号,靖远路717号",新房房源,配套成熟,安全性高
威廉公馆 稀有南北通户型 精装三房 豪华装修 观景房 视野好,398万,39500元/m²,3室2厅,100m²,中层(共20层),付亮,绿地清猗园(三期)       嘉定-南翔-德华路79弄,近地铁,客厅朝南,品质小区
丰庄十四街坊，低总价双南小两房，房东置换，诚意出售，看房随时,235万,35927元/m²,2室1厅,65m²,中层(共6层),李美刚,金沙社区       嘉定-丰庄-丰庄西路433弄,近地铁,卫浴全明,靠近花园
地铁口|唯一挑高5.5米通天然气|外地人可买|买壹层送一层|,155万,23846元/m²,2室2厅,65m²,中层(共18层),石腾遥,晶鼎大厦       嘉定-嘉定新城-白银路399号,新房房源,近地铁,环境优美
近地铁 中心花园位置 少见的边套全明户型 钥匙在手 随时看房,245万,34507元/m²,2室1厅,71m²,高层(共6层),郭马厅,"丰庄十二街坊       嘉定-丰庄-丰庄北路166弄,丰庄西路558弄,丰庄北路82弄",近地铁,配套成熟,品质小区
独.家房，满五唯.一，免.税，地铁口直达，精装两房，对口普小,265万,33388元/m²,2室2厅,79m²,低层(共11层),王月,新城金郡(一期北区)       嘉定-嘉定新城-临泽路189弄,近地铁,繁华地段,品质小区
缘圆宝坻，满五唯 一，正气户型，电梯中间楼层，万达地 铁房！,305万,41390元/m²,2室2厅,73m²,高层(共6层),华云燕,金沙缘圆宝邸       嘉定-江桥-金园一路1359弄1-69号,近地铁,新房房源,房型正
地铁小区，实勘房源电梯6楼，全南采光好，靠公园低总价动迁无税,258万,34677元/m²,2室2厅,74m²,中层(共11层),华云燕,水岸金桥苑       嘉定-江桥-鹤霞路555弄,新房房源,次新小区,交通便利
尚品公寓 通燃气 精装 没人住过 58平 近白银路地铁 急售,100万,19231元/m²,2室2厅,52m²,低层(共22层),范法亮,尚品       嘉定-嘉定新城-白银路311弄,近地铁,配套成熟,繁华地段
11号线400米，精装修复式房，外地户籍可买可上学，租金四千,60万,12000元/m²,2室2厅,50m²,高层(共15层),王文俊,V6时代       嘉定-安亭-新源路155弄16号,近地铁,配套成熟,繁华地段
近 地铁 婚装两房 无需社保外地可买 送车位租金四千业主急售,130万,22807元/m²,2室2厅,57m²,中层(共12层),牛成磊,永翔新苑       嘉定-南翔-众仁路388弄,近地铁,近学校,配套成熟
11号线地铁口）无需社保不限贷）租金4800）精装2房通燃气,68万,20000元/m²,2室1厅,34m²,中层(共12层),李园,光明D9空间       嘉定-嘉定新城-天祝路377弄
外冈新苑 低总价急售 精装大两房 对口校区 有产证可过户,180万,19151元/m²,2室2厅,93m²,中层(共6层),冯少安,外冈新苑       嘉定-外冈-恒飞路489弄,南北通透,厅带阳台,拎包入住
地铁500米，全江桥中介都在找这套房子，老房东独自委托我。,270万,35899元/m²,2室2厅,75m²,高层(共13层),叶伟军,水岸金桥苑       嘉定-江桥-鹤霞路555弄,新房房源,近地铁,繁华地段
南北通户型 精装修 厅朝南带阳台 家具家电全送 看房随时！,272万,33456元/m²,2室2厅,81m²,中层(共6层),王谦,丰庄十四街坊       嘉定-丰庄-丰庄西路551弄,近地铁,一梯两户,交通便利
低总价的别墅哪里找，来首创旭辉，房东急售，税费各付,408万,29565元/m²,4室2厅,138m²,共3层,周玉娟,首创旭辉城(别墅)       嘉定-嘉定北-汇源路518弄,配套成熟,繁华地段,品质小区
合景峰汇 精装两房 朝南,90万,17571元/m²,2室2厅,51m²,低层(共20层),范法亮,合景峰汇       嘉定-嘉定新城-天祝路555弄,近地铁,配套成熟,繁华地段
合景峰汇，精装修，复式公寓，业主急售，宝龙广场边上。,100万,18182元/m²,2室1厅,55m²,低层(共20层),颜余倩,合景峰汇       嘉定-嘉定新城-天祝路555弄,近地铁,配套成熟,繁华地段
城区小户型电梯房 精装修 可落户可贷款 诚心卖,160万,23884元/m²,2室1厅,66m²,高层(共16层),王东梅,高层小区       嘉定-嘉定老城-清河路100弄,新房房源
得房率高，实景拍摄，前后无遮挡，南北通透，带20平花园,360万,40377元/m²,3室2厅,89m²,低层(共18层),方笑银,中建溪岸澜庭       嘉定-南翔-德园路1259弄
房东急售，楼下地铁，对面万达，性价比高，楼层好，采光佳,298万,32206元/m²,2室2厅,92m²,高层(共36层),王月,中信泰富又一城(一期)       嘉定-嘉定新城-云屏路388弄,近地铁,繁华地段,品质小区
房子为2014年房龄小区物业为2.3元每平方 小区管理严格,245万,26630元/m²,3室2厅,92m²,高层(共18层),冯少安,旭辉锦庭       嘉定-菊园新区-胜竹路1399号,南北通透,厅带阳台,拎包入住
11号线安亭，繁华地段，外地人可买，精装拎包入住，首付15万,58万,10000元/m²,2室2厅,58m²,高层(共22层),冯建辉,V6时代       嘉定-安亭-新源路155弄16号,近地铁,配套成熟,繁华地段
"首创旭辉城,次新小区, 天华学院旁,房东置换,急售，看房随时",188万,25337元/m²,2室2厅,74m²,高层(共17层),冯少安,首创旭辉城(别墅)       嘉定-嘉定北-汇源路518弄,全南户型,厅带阳台,拎包入住
11号线地铁200米，不限购，精装复式，挑高5.5米，通燃气,58万,12889元/m²,2室2厅,45m²,中层(共16层),肖东亚,利金国际       嘉定-丰庄-曹安公路1615号,新房房源,近地铁,配套成熟
[新]嘉定马陆地铁口可重餐饮商铺，小面积低总价，铺铺通煤气！,210万,30000元/m²,2室1厅,70m²,低层(共22层),万琼,深城投十一街区       嘉定-嘉定新城-阿克苏路66弄,新房房源
精装修，电梯房，一梯二户，对口同济，随时可看，业主急售，,258万,23438元/m²,2室2厅,110m²,高层(共6层),王涛,万科柏林映像       嘉定-安亭-安勇路20弄,一梯两户,送车位,品质小区
近 地铁学校外地可买 无需社保 精装三房 带车位 租金四千,115万,16429元/m²,3室2厅,70m²,高层(共8层),李月超,左岸香堤       嘉定-嘉定新城-德富路1211号,近地铁,配套成熟,繁华地段
低总价  刚需首 选  紧靠梅川路步行街 生活配套齐全！！,145万,33037元/m²,1室1厅,43m²,中层(共6层),郭马厅,丰庄四村       嘉定-丰庄-丰庄北路480弄,近地铁,繁华地段,品质小区
次新小区，精装修，靠近地铁口，万达商圈，总价低于市场价。,270万,33478元/m²,2室2厅,80m²,高层(共11层),叶伟军,泰宸沙河茗苑       嘉定-江桥-爱特路68弄,近地铁,新房房源,繁华地段
首付10万落沪上海，南翔一室户，70年产权住宅，可上名校急售,51万,26842元/m²,1室1厅,19m²,低层(共18层),罗家敏,五一新村       嘉定-南翔-古猗园路158弄,近地铁,近学校
方舟时代广场，首付20万，11号地铁口嘉定北  精装不限购,64万,14222元/m²,2室1厅,45m²,中层(共18层),彭传凤,方舟时代广场       嘉定-戬浜-澄浏中路3128弄,新房房源,拎包入住,繁华地段
11号线马陆（恒大品质小区）精装三房南北通 楼层采光好 急售,295万,32065元/m²,3室2厅,92m²,低层(共18层),万南兵,恒大御景湾       嘉定-嘉定新城-育英南街55弄,近地铁,新房房源,配套成熟
11号线地铁口精装修公寓从未住过人通燃气税费个付,90万,18750元/m²,2室1厅,48m²,中层(共22层),宋宏伟,红土天阶       嘉定-嘉定老城-叶城路1500弄,新房房源,配套成熟,繁华地段
紧邻地铁， 配套成熟，拎包入住，采光充足，房东诚意，看房方便,285万,38733元/m²,2室2厅,73m²,中层(共13层),沈祖进,水岸金桥苑       嘉定-江桥-鹤霞路555弄,近地铁,素质住户,繁华地段
西南边套。临近地铁。随时可以看房。真实图片。急售急售急售。。,150万,29803元/m²,1室1厅,50m²,高层(共12层),刘成朽,旭辉U天地       嘉定-南翔新城-宝翔路158弄,近地铁,新房房源,配套成熟
VR实景视频看房~两房朝南~总价只要280万~出门地铁口~急,280万,40757元/m²,2室1厅,68m²,低层(共6层),郭清,嘉美坊       嘉定-丰庄-铜川路2288弄,两房朝南,远离马路,采光好
上海产权外地人无需社保，精装修送家具带地下车位，可落户可上学,110万,23913元/m²,2室2厅,46m²,低层(共14层),姚显峰,嘉峰汇财富广场       嘉定-南翔-银翔路888弄
11号线地铁口（金地品质豪宅）精装两房南北通 税费各付 急售,282万,34390元/m²,2室2厅,82m²,低层(共19层),周志浩,金地世家       嘉定-嘉定新城-合作路199弄,新房房源,近地铁,配套成熟
新出店长推 荐太屋聚集 普通住宅 满五无税  边套全明,305万,37497元/m²,3室2厅,81m²,中层(共6层),黄万强,丰庄十四街坊       嘉定-丰庄-丰庄西路551弄,近地铁,配套成熟,繁华地段
嘉定城区 秋霞公寓 高品质普小學區 精装大两房 随时看房,255万,34256元/m²,2室1厅,74m²,中层(共6层),王浩男,秋霞公寓       嘉定-嘉定老城-东大街250弄,两房朝南,一梯两户,近地铁
地势好 阳光好 全明户型 小区环境好 实际面积大 性价比高,326万,35450元/m²,2室2厅,91m²,高层(共32层),冯富祥,新城金郡(一期北区)       嘉定-嘉定新城-临泽路189弄,近地铁,配套成熟,品质小区
精装公寓不限购，双轨交江桥地铁口，出租市场租金高达6K！,55万,13750元/m²,2室2厅,40m²,中层(共11层),郭雨,"永和生活广场       嘉定-江桥-靖远路715号,靖远路717号",新房房源,近地铁,配套成熟
嘉定核心商圈无需社保丨地铁口送新装修丨产证清晰交易丨高租金,68万,13600元/m²,3室2厅,50m²,低层(共17层),冯军龙,V6时代       嘉定-安亭-新源路155弄16号,南北通透
再次价变，诚心业主，价格真实，小区中心位置，看房有钥匙。,283万,36125元/m²,2室2厅,78m²,中层(共18层),卢董事,金沙鼎苑       嘉定-江桥-金耀路555弄,新房房源,房型正,次新小区
地铁11号线嘉定站300米，精装修复式房送一层，业主急售,54万,12000元/m²,2室1厅,45m²,低层(共28层),李明凯,利金国际       嘉定-丰庄-曹安公路1615号,近地铁,配套成熟,繁华地段
小面积40平米 只要50万 精装修 告别蜗居 告别租房时代,50万,14286元/m²,2室1厅,35m²,高层(共27层),叶联海,嘉领国际       嘉定-嘉定新城-沪宜公路3128号,近地铁,配套成熟,繁华地段
三房精装修，领包入住，户型南北通透，户型正气房东自住随时看！,380万,41516元/m²,3室1厅,91m²,中层(共11层),项冬梅,金鹤新城中房公寓       嘉定-江桥-金耀路333弄,近地铁,主卧朝南,南北通透
业主为了卖房专门空置了房子，非常诚意出售，房能看中价格都好谈,315万,40877元/m²,2室1厅,77m²,中层(共15层),黄虎,绿地新江桥城(南区)       嘉定-江桥-金耀南路80弄,近地铁,次新小区,素质住户
白银路地铁站 南北通大三房 随时看房满五唯一带车位 欢迎看房,440万,35839元/m²,3室2厅,122m²,低层(共11层),黄二锐,新城金郡(二期南区)       嘉定-嘉定新城-云屏路1399弄,主卧朝南,卫浴全明,开放厨房
绿洲香格丽花园别墅边套带150平院子4层带电梯，354.7平,830万,23400元/m²,5室4厅,354m²,共4层,唐晓祥,绿洲香格丽花园(别墅)       嘉定-曹王-启悦路358弄,配套成熟,环境优美,低密度
嘉定新城 保利家园 单价这么低的两房 预购从速 错过就没有了,255万,30437元/m²,2室2厅,83m²,低层(共26层),黄二锐,保利家园(北区公寓)       嘉定-嘉定新城-洪德路333弄,近地铁,繁华地段,品质小区
（外地人不用社保能买）70年产权，精装全配，11号地铁电联看,50万,15152元/m²,2室2厅,33m²,中层(共12层),吴海迪,底特律财富天地(北楼)       嘉定-安亭-曹安公路5616号
地铁口，送精装修，性价比高，近菜市场，配套齐全，采光好，急售,280万,40757元/m²,2室1厅,68m²,中层(共6层),罗涛,嘉美坊       嘉定-丰庄-铜川路2288弄,近地铁,配套成熟,品质小区
11号线地铁口（恒大品质豪宅）精装两房南北通 税费少 急售！,280万,34146元/m²,2室2厅,82m²,中层(共17层),万南兵,恒大御景湾       嘉定-嘉定新城-育英南街55弄,近地铁,新房房源,配套成熟
金地收官之作，买此房，送房间，两房价格买三房，近地铁。,380万,41571元/m²,3室2厅,91m²,高层(共21层),程伟,格林公馆       嘉定-南翔新城-芳林路951弄,近地铁,靠近花园,品质小区
实际成交价，业主到手1195万，纯沿河别墅，没有之一超赞户型,1195万,33662元/m²,4室2厅,355m²,共3层,岳刘杰,"保利天鹅语苑(一期别墅)       嘉定-嘉定新城-洪德路1280弄,洪德路1380弄",近地铁,配套成熟,繁华地段
对口南翔小学，南北通透户型方正，得房率高先到先得诚意卖,235万,32639元/m²,2室1厅,72m²,低层(共6层),孙磊,德华一村       嘉定-南翔-德华路316弄,近地铁,近学校
